t_sec,brightness
0.0,82.40467399691359
0.03334712263283692,79.73119598765432
0.06669424526567384,77.98115740740741
0.10004136789851076,77.9548900462963
0.1333884905313477,75.63748649691358
0.16673561316418462,74.95993827160494
0.20008273579702152,74.66291280864198
0.23342985842985844,74.65609182098765
0.2667769810626954,74.73583719135803
0.3001241036955323,74.41891975308641
0.33347122632836923,73.86531442901234
0.36681834896120613,73.43809606481481
0.40016547159404303,72.96587770061728
0.43351259422688,72.31791087962964
0.4668597168597169,71.8697125771605
0.5002068394925538,71.02043209876543
0.5335539621253907,70.53654320987654
0.5669010847582276,70.05565779320987
0.6002482073910645,69.68885223765432
0.6335953300239016,69.27923225308642
0.6669424526567385,69.00527970679012
0.7002895752895754,68.69308256172839
0.7336366979224123,68.39996913580246
0.7669838205552492,68.11203125
0.8003309431880861,67.83315972222222
0.8336780658209231,67.5698398919753
0.86702518845376,67.34159915123456
0.9003723110865969,67.16262731481481
0.9337194337194338,66.93255015432099
0.9670665563522707,66.79780478395061
1.0004136789851077,66.64600308641975
1.0337608016179445,66.48407214506173
1.0671079242507815,66.28190779320988
1.1004550468836185,66.03937114197531
1.1338021695164553,65.79370949074074
1.1671492921492923,65.53628279320988
1.200496414782129,65.25634645061729
1.233843537414966,64.97945987654322
1.2671906600478031,64.78308641975309
1.30053778268064,64.57765046296296
1.333884905313477,64.3945351080247
1.3672320279463137,64.28811535493827
1.4005791505791507,64.20732445987655
1.4339262732119877,64.17488811728396
1.4672733958448245,64.23389853395062
1.5006205184776615,64.29848572530864
1.5339676411104983,64.38806520061729
1.5673147637433353,64.47919174382716
1.6006618863761721,64.61243055555556
1.6340090090090091,64.9671026234568
1.6673561316418462,65.15090277777777
1.700703254274683,65.32600308641975
1.73405037690752,65.49026041666667
1.7673974995403567,65.66373263888889
1.8007446221731938,65.83089699074074
1.8340917448060308,65.98172453703704
1.8674388674388676,66.07547067901234
1.9007859900717046,66.12227044753087
1.9341331127045414,66.11378086419754
1.9674802353373784,66.16589506172839
2.0008273579702154,66.1551099537037
2.034174480603052,65.37726273148148
2.067521603235889,65.35971450617284
2.100868725868726,65.3710262345679
2.134215848501563,65.35232445987654
2.1675629711343998,65.33733217592592
2.200910093767237,65.34626350308642
2.234257216400074,65.38316550925926
2.2676043390329106,65.40730516975309
2.3009514616657474,65.35390817901235
2.3342985842985846,65.30920331790124
2.3676457069314214,65.32908564814815
2.400992829564258,65.3953086419753
2.4343399521970954,66.42431520061729
2.467687074829932,66.54231095679012
2.501034197462769,66.63758680555556
2.5343813200956062,66.74783564814815
2.567728442728443,66.83412808641975
2.60107556536128,66.98871334876543
2.6344226879941166,67.04802469135802
2.667769810626954,67.20478395061728
2.7011169332597906,67.26672453703704
2.7344640558926274,67.36327932098766
2.7678111785254647,67.42146219135803
2.8011583011583014,67.45552469135802
2.8345054237911382,67.2934375
2.8678525464239755,67.24202160493827
2.9011996690568123,67.13186921296297
2.934546791689649,67.09979359567902
2.967893914322486,67.05636188271605
3.001241036955323,67.05988040123457
3.03458815958816,67.01852430555556
3.0679352822209967,67.00923804012346
3.101282404853834,66.99973765432098
3.1346295274866707,67.02587962962963
3.1679766501195075,67.01357831790123
3.2013237727523443,67.0378125
3.2346708953851815,67.03928433641975
3.2680180180180183,67.08117283950617
3.301365140650855,67.07012538580247
3.3347122632836923,67.10813271604938
3.368059385916529,67.16846064814816
3.401406508549366,67.2412249228395
3.434753631182203,67.25326195987654
3.46810075381504,67.32650462962962
3.5014478764478767,67.41933641975308
3.5347949990807135,67.50463734567901
3.5681421217135507,67.53059413580247
3.6014892443463875,67.65790316358024
3.6348363669792243,67.57823109567902
3.6681834896120615,67.45920717592593
3.7015306122448983,67.36232060185185
3.734877734877735,67.23402777777778
3.7682248575105723,67.22064236111112
3.801571980143409,67.18695987654321
3.834919102776246,67.17007523148148
3.8682662254090827,67.1208063271605
3.90161334804192,67.12962191358025
3.9349604706747567,67.11997299382716
3.9683075933075935,67.12115354938271
4.001654715940431,67.10323881172839
4.035001838573267,67.1094174382716
4.068348961206104,67.11293981481481
4.101696083838942,67.12609375
4.135043206471778,67.14701774691358
4.168390329104615,67.19181905864197
4.201737451737452,67.1966975308642
4.235084574370289,67.2146199845679
4.268431697003126,67.22930941358025
4.301778819635963,67.32235146604938
4.3351259422687995,67.36558834876543
4.368473064901637,67.40886766975309
4.401820187534474,67.46177854938271
4.43516731016731,67.5247048611111
4.468514432800148,67.53609375
4.501861555432985,67.54382330246914
4.535208678065821,67.47843364197531
4.568555800698658,67.37770447530865
4.601902923331495,67.28347608024691
4.635250045964332,67.24358410493826
4.668597168597169,67.19652006172839
4.701944291230006,67.17766782407408
4.735291413862843,67.14302854938272
4.76863853649568,67.14877700617284
4.801985659128516,67.11038194444444
4.835332781761354,67.09787229938271
4.868679904394191,67.08431520061728
4.902027027027027,67.09733603395061
4.935374149659864,67.09332947530864
4.968721272292702,67.137081404321
5.002068394925538,67.14799961419753
5.035415517558375,67.17629822530864
5.0687626401912125,67.19867283950617
5.102109762824049,67.3022974537037
5.135456885456886,67.33423611111111
5.168804008089723,67.36887924382717
5.20215113072256,67.41153163580248
5.235498253355397,67.49296296296296
5.268845375988233,67.5397762345679
5.3021924986210704,67.55669560185186
5.335539621253908,67.53725694444445
5.368886743886744,67.46544174382716
5.402233866519581,67.3805362654321
5.4355809891524185,67.28126157407408
5.468928111785255,67.21175733024691
5.502275234418092,67.09228973765433
5.535622357050929,67.0275675154321
5.568969479683766,66.99816936728395
5.602316602316603,66.9463599537037
5.63566372494944,66.97977816358025
5.6690108475822765,67.0082349537037
5.702357970215114,67.0370351080247
5.735705092847951,67.02477237654321
5.769052215480787,67.12592206790123
5.8023993381136245,67.14570408950617
5.835746460746461,67.18693479938271
5.869093583379298,67.21592592592593
5.902440706012135,67.37472800925926
5.935787828644972,67.43827932098766
5.969134951277809,67.50143711419753
6.002482073910646,67.564168595679
6.0358291965434825,67.6928125
6.06917631917632,67.76283564814815
6.102523441809157,67.83481288580246
6.135870564441993,67.89770640432099
6.1692176870748305,67.86764853395061
6.202564809707668,67.62152584876543
6.235911932340504,67.52312692901235
6.269259054973341,67.37933063271605
6.302606177606179,67.325625
6.335953300239015,67.29157600308642
6.369300422871852,67.26459490740741
6.4026475455046885,67.23771412037037
6.435994668137526,67.16525077160493
6.469341790770363,67.12886766975309
6.502688913403199,67.10866319444445
6.536036036036037,67.08239197530864
6.569383158668874,67.12452546296296
6.60273028130171,67.11999807098765
6.636077403934547,67.14641589506172
6.669424526567385,67.12371334876543
6.702771649200221,67.20971450617284
6.736118771833058,67.23172453703704
6.769465894465895,67.27937307098766
6.802813017098732,67.32183449074074
6.836160139731569,67.46073688271605
6.869507262364406,67.5511824845679
6.902854384997243,67.67711805555555
6.93620150763008,68.01795524691359
6.969548630262917,68.1291338734568
7.002895752895753,68.16246913580247
7.036242875528591,68.15782214506173
7.069589998161427,68.04940586419752
7.102937120794264,67.79358603395062
7.136284243427101,67.5901311728395
7.169631366059938,67.49440200617283
7.202978488692775,67.42466049382716
7.236325611325612,67.37335455246914
7.269672733958449,67.34967785493828
7.303019856591286,67.34122106481482
7.336366979224123,67.34282407407407
7.369714101856959,67.29032021604938
7.403061224489797,67.2612037037037
7.436408347122634,67.24310570987655
7.46975546975547,67.19100308641976
7.5031025923883075,67.23810763888889
7.536449715021145,67.27149691358025
7.569796837653981,67.35692901234567
7.603143960286818,67.42066936728395
7.636491082919655,67.5807986111111
7.669838205552492,67.65849151234568
7.703185328185329,67.80362654320987
7.736532450818165,67.8724787808642
7.769879573451003,67.97247106481481
7.80322669608384,68.01331018518519
7.836573818716676,68.05023148148148
7.8699209413495135,68.08388310185185
7.903268063982351,68.0902449845679
7.936615186615187,68.04693094135803
7.969962309248024,67.9679938271605
8.003309431880862,67.79363040123457
8.036656554513698,67.65324459876543
8.070003677146534,67.5594849537037
8.103350799779372,67.47406442901234
8.136697922412209,67.4123225308642
8.170045045045045,67.3789101080247
8.203392167677883,67.36605324074074
8.23673929031072,67.37743055555555
8.270086412943556,67.38532021604938
8.303433535576394,67.34094328703704
8.33678065820923,67.3192862654321
8.370127780842067,67.31394675925925
8.403474903474905,67.30221836419753
8.436822026107741,67.35166280864198
8.470169148740577,67.38388117283951
8.503516271373416,67.43065586419753
8.536863394006252,67.45073302469136
8.570210516639088,67.6372299382716
8.603557639271926,67.7644849537037
8.636904761904763,67.89353202160494
8.670251884537599,67.98634837962963
8.703599007170437,68.09989969135802
8.736946129803274,68.13820987654321
8.77029325243611,68.13315779320988
8.803640375068948,67.9018499228395
8.836987497701784,67.6815875771605
8.87033462033462,67.56641589506172
8.903681742967459,67.50218364197531
8.937028865600295,67.44291666666666
8.970375988233132,67.41241705246914
9.00372311086597,67.38306712962962
9.037070233498806,67.37431905864197
9.070417356131642,67.34715277777778
9.10376447876448,67.33208719135803
9.137111601397317,67.36465856481482
9.170458724030153,67.38466242283951
9.20380584666299,67.39787422839507
9.237152969295828,67.51237268518518
9.270500091928664,67.57815393518518
9.3038472145615,67.74589506172839
9.337194337194338,67.86260609567901
9.370541459827175,68.0000675154321
9.403888582460011,68.0684162808642
9.43723570509285,68.15445987654321
9.470582827725686,68.184581404321
9.503929950358522,68.24287808641975
9.53727707299136,68.22789544753087
9.570624195624196,68.20238233024692
9.603971318257033,68.00413966049383
9.63731844088987,67.85851466049382
9.670665563522707,67.70995563271605
9.704012686155544,67.64850308641975
9.737359808788382,67.57372106481482
9.770706931421218,67.55039158950618
9.804054054054054,67.51760609567901
9.837401176686893,67.47543981481482
9.870748299319729,67.44313850308642
9.904095421952565,67.4381037808642
9.937442544585403,67.41976466049383
9.97078966721824,67.4371450617284
10.004136789851076,67.44657407407408
10.037483912483914,67.45757523148148
10.07083103511675,67.49293595679012
10.104178157749587,67.51389274691358
10.137525280382425,67.54501543209877
10.170872403015261,67.66488618827161
10.204219525648098,67.69365933641976
10.237566648280936,67.81275270061728
10.270913770913772,67.86916666666667
10.304260893546608,68.03862847222223
10.337608016179447,68.14824266975309
10.370955138812283,68.12882137345679
10.40430226144512,67.90555748456791
10.437649384077956,67.72198495370371
10.470996506710794,67.59538580246914
10.50434362934363,67.52202546296296
10.537690751976466,67.41026041666667
10.571037874609305,67.37224922839506
10.604384997242141,67.32423032407408
10.637732119874977,67.29528356481481
10.671079242507815,67.23912229938271
10.704426365140652,67.22800733024691
10.737773487773488,67.22531828703704
10.771120610406326,67.23163194444444
10.804467733039163,67.22234182098765
10.837814855671999,67.25105131172839
10.871161978304837,67.26633680555555
10.904509100937673,67.2994212962963
10.93785622357051,67.34380979938271
10.971203346203348,67.49716820987655
11.004550468836184,67.63593557098766
11.03789759146902,67.774425154321
11.071244714101859,67.86866898148148
11.104591836734695,67.96751157407408
11.137938959367531,67.98303433641975
11.17128608200037,68.0214274691358
11.204633204633206,67.98842206790124
11.237980327266042,67.80838734567901
11.27132744989888,67.58566358024692
11.304674572531717,67.53128858024691
11.338021695164553,67.44266396604938
11.371368817797391,67.4465837191358
11.404715940430227,67.42493827160494
11.438063063063064,67.41311921296297
11.471410185695902,67.3634336419753
11.504757308328738,67.3713175154321
11.538104430961575,67.36341435185186
11.571451553594413,67.3672974537037
11.604798676227249,67.3464988425926
11.638145798860085,67.39189814814814
11.671492921492922,67.39360532407407
11.70484004412576,67.42842399691358
11.738187166758596,67.44729359567901
11.771534289391433,67.56052083333333
11.80488141202427,67.5976388888889
11.838228534657107,67.64287037037037
11.871575657289943,67.67316936728395
11.904922779922781,67.75266589506172
11.938269902555618,67.79929398148148
11.971617025188454,67.84785300925925
12.004964147821292,67.89297646604938
12.038311270454129,67.8655362654321
12.071658393086965,67.82874614197532
12.105005515719803,67.80249228395061
12.13835263835264,67.73113233024691
12.171699760985476,67.70196180555556
12.205046883618314,67.64751543209877
12.23839400625115,67.6102700617284
12.271741128883987,67.52281828703704
12.305088251516825,67.51320408950617
12.338435374149661,67.48743827160494
12.371782496782497,67.49699459876543
12.405129619415336,67.46400077160494
12.438476742048172,67.50193287037037
12.471823864681008,67.51007908950618
12.505170987313846,67.53393904320987
12.538518109946683,67.53944637345678
12.571865232579519,67.62737847222222
12.605212355212357,67.66249614197531
12.638559477845194,67.68704282407407
12.67190660047803,67.72904320987654
12.705253723110868,67.88641203703703
12.738600845743704,67.95637152777778
12.77194796837654,68.04351658950617
12.805295091009377,68.02464699074073
12.838642213642215,67.8000675154321
12.871989336275051,67.58782407407408
12.905336458907888,67.48195987654321
12.938683581540726,67.42097029320988
12.972030704173562,67.32414158950617
13.005377826806399,67.27505594135802
13.038724949439237,67.24342978395062
13.072072072072073,67.16575810185185
13.10541919470491,67.18342592592593
13.138766317337748,67.17697337962963
13.172113439970584,67.19899691358025
13.20546056260342,67.18231481481482
13.238807685236258,67.24412422839507
13.272154807869095,67.25356481481481
13.305501930501931,67.28150462962962
13.33884905313477,67.28268325617285
13.372196175767606,67.41308641975309
13.405543298400442,67.47453703703704
13.43889042103328,67.53151813271604
13.472237543666116,67.59940586419754
13.505584666298953,67.73743827160494
13.53893178893179,67.80424575617283
